Nozzle_Capi,Katman_Yuksekligi,Nozzle_Sicakligi,Yatak_Sicakligi,Ortam_Sicakligi,Baski_Hizi,Filament_Tipi,Doluluk_Orani,Doluluk_Deseni,Utuleme,Destek_Tipi,Renk_Degisimi_Sayisi,Hata_Detayi,Baski_Durumu
0.4,0.16,275,88,,76.0,ASA,21,Gyroid,0,Tree,24,Warping,0
0.4,0.28,212,97,37.0,354.0,ASA,77,Grid,1,Yok,28,Spagetti,0
0.6,0.16,251,41,34.0,448.0,TPU,12,Lightning,1,Tree,7,Ipliklenme,0
0.6,0.12,202,105,44.0,157.0,ASA,95,Lightning,0,Normal,19,Basarili,1
0.4,0.08,198,70,34.0,275.0,PLA,46,Grid,0,Yok,35,Tikanma,0
0.4,0.08,209,107,49.0,373.0,PETG,80,Grid,0,Tree,26,Tikanma,0
0.4,0.08,246,76,36.0,404.0,ABS,41,Gyroid,1,Tree,12,Warping,0
0.4,0.08,213,112,37.0,68.0,PLA,24,Lightning,0,Tree,25,Basarili,1
0.4,0.16,222,63,50.0,272.0,TPU,5,Grid,0,Tree,41,Tikanma,0
0.6,0.16,209,83,37.0,330.0,ABS,13,Lightning,0,Normal,24,Tikanma,0
0.4,0.28,249,80,54.0,153.0,ABS,28,Grid,0,Normal,27,Warping,0
0.6,0.16,237,113,,381.0,ASA,38,Cubic,1,Tree,8,Warping,0
0.4,0.08,253,90,33.0,381.0,ABS,40,Lightning,0,Normal,25,Warping,0
0.4,0.2,219,81,55.0,,ABS,8,Cubic,1,Yok,11,Basarili,1
0.6,0.2,262,79,,338.0,PETG,33,Gyroid,1,Normal,25,Ipliklenme,0
0.4,0.12,206,87,24.0,86.0,TPU,91,Lightning,1,Yok,46,Tikanma,0
0.4,0.12,203,43,33.0,397.0,PLA,20,Grid,1,Yok,21,Tikanma,0
0.4,0.16,208,99,44.0,429.0,ASA,12,Grid,0,Yok,0,Tikanma,0
0.2,0.2,260,78,58.0,293.0,PETG,95,Cubic,0,Yok,11,Ipliklenme,0
0.8,0.08,248,44,31.0,92.0,PLA,43,Lightning,0,Yok,23,Basarili,1
0.4,0.08,256,45,59.0,175.0,PLA,62,Lightning,0,Yok,29,Basarili,1
0.8,0.08,233,53,47.0,58.0,PETG,16,Lightning,0,Normal,13,Basarili,1
0.8,0.16,221,109,54.0,63.0,ASA,48,Gyroid,0,Yok,22,Basarili,1
0.6,0.16,200,51,20.0,180.0,TPU,8,Lightning,0,Yok,1,Tikanma,0
0.4,0.28,191,101,22.0,374.0,PETG,29,Gyroid,0,Tree,2,Tikanma,0
0.4,0.08,279,66,,,PETG,74,Grid,0,Tree,5,Ipliklenme,0
0.6,0.08,257,93,28.0,331.0,PETG,71,Cubic,1,Yok,18,Ipliklenme,0
0.4,0.16,206,51,55.0,432.0,ASA,43,Cubic,1,Tree,20,Tikanma,0
0.4,0.16,270,47,,102.0,PETG,28,Lightning,1,Normal,44,Ipliklenme,0
0.4,0.28,229,113,43.0,90.0,PETG,89,Cubic,0,Yok,19,Basarili,1
0.4,0.28,276,55,,387.0,ABS,10,Lightning,0,Tree,20,Warping,0
0.4,0.12,235,91,31.0,407.0,ABS,76,Grid,0,Tree,39,Warping,0
0.4,0.2,277,65,38.0,70.0,ABS,37,Grid,0,Normal,3,Warping,0
0.4,0.08,193,47,51.0,,ABS,52,Grid,0,Yok,24,Tikanma,0
0.6,0.08,227,84,,344.0,PETG,71,Cubic,1,Yok,6,Basarili,1
0.4,0.28,252,58,41.0,,ABS,6,Lightning,0,Yok,6,Basarili,1
0.8,0.28,218,56,22.0,200.0,PLA,42,Gyroid,0,Yok,32,Basarili,0
0.4,0.12,208,104,59.0,118.0,TPU,44,Grid,1,Yok,25,Tikanma,0
0.6,0.2,218,68,46.0,380.0,ABS,60,Grid,1,Yok,16,Warping,0
0.4,0.12,224,53,38.0,367.0,ASA,92,Gyroid,1,Normal,7,Basarili,1
0.6,0.2,259,56,28.0,350.0,TPU,25,Gyroid,0,Yok,25,Ipliklenme,0
0.2,0.08,212,52,32.0,,PLA,86,Cubic,1,Yok,14,Basarili,1
0.6,0.12,235,102,21.0,165.0,TPU,39,Grid,0,Yok,19,Tikanma,0
0.2,0.28,233,72,55.0,191.0,TPU,79,Cubic,0,Yok,18,Tikanma,0
0.6,0.12,237,68,48.0,90.0,PLA,79,Grid,0,Tree,6,Basarili,1
0.8,0.12,241,76,30.0,155.0,ABS,71,Cubic,0,Normal,44,Warping,0
0.4,0.08,197,85,53.0,123.0,PLA,64,Cubic,1,Yok,0,Basarili,1
0.4,0.28,244,63,23.0,109.0,ASA,27,Gyroid,1,Yok,38,Warping,0
0.6,0.28,255,53,23.0,347.0,PLA,69,Lightning,0,Yok,36,Basarili,1
0.4,0.16,266,44,20.0,171.0,PETG,67,Lightning,0,Normal,17,Ipliklenme,0
0.6,0.16,229,92,44.0,252.0,PETG,27,Lightning,0,Yok,7,Basarili,1
0.4,0.16,274,69,45.0,60.0,TPU,90,Grid,0,Yok,14,Basarili,1
0.4,0.08,220,99,30.0,196.0,ABS,46,Gyroid,0,Yok,49,Warping,0
0.8,0.12,237,112,42.0,265.0,ABS,98,Gyroid,0,Yok,5,Basarili,1
0.4,0.28,250,67,21.0,423.0,PETG,68,Gyroid,0,Yok,36,Spagetti,0
0.6,0.28,241,65,38.0,370.0,ASA,70,Grid,1,Tree,21,Warping,0
0.4,0.12,227,57,48.0,,PLA,85,Cubic,0,Yok,10,Basarili,1
0.4,0.28,225,75,,,PLA,45,Cubic,1,Tree,25,Basarili,1
0.4,0.12,276,47,23.0,116.0,PLA,24,Lightning,0,Normal,7,Basarili,1
0.4,0.08,244,57,35.0,229.0,ASA,13,Lightning,0,Yok,8,Warping,0
0.4,0.08,274,97,56.0,414.0,ASA,61,Grid,1,Normal,12,Basarili,1
0.4,0.08,202,71,46.0,291.0,PLA,79,Grid,0,Yok,2,Basarili,1
0.4,0.12,226,88,,209.0,PLA,21,Lightning,1,Normal,2,Basarili,1
0.4,0.12,236,87,34.0,59.0,ASA,82,Cubic,1,Yok,6,Warping,0
0.6,0.2,279,110,42.0,,PLA,86,Cubic,0,Yok,2,Basarili,1
0.4,0.28,260,104,22.0,322.0,ASA,22,Gyroid,0,Normal,10,Warping,0
0.4,0.28,211,72,37.0,290.0,TPU,67,Lightning,1,Yok,45,Tikanma,0
0.4,0.2,228,89,45.0,192.0,PETG,76,Lightning,0,Yok,27,Basarili,1
0.4,0.2,276,43,25.0,402.0,PETG,97,Cubic,0,Tree,41,Ipliklenme,0
0.6,0.08,247,75,36.0,216.0,ASA,76,Gyroid,1,Tree,30,Warping,0
0.4,0.2,219,67,57.0,106.0,PLA,30,Lightning,0,Tree,8,Basarili,1
0.2,0.12,207,42,46.0,187.0,PETG,96,Cubic,0,Normal,26,Basarili,1
0.4,0.16,207,45,39.0,376.0,ABS,76,Cubic,0,Yok,11,Tikanma,0
0.4,0.12,263,84,25.0,402.0,PLA,88,Cubic,0,Yok,7,Basarili,1
0.6,0.2,228,62,54.0,66.0,ASA,76,Gyroid,0,Tree,43,Warping,0
0.2,0.28,215,46,31.0,381.0,ABS,82,Gyroid,0,Tree,40,Warping,0
0.6,0.12,260,100,22.0,322.0,ASA,17,Cubic,0,Yok,21,Warping,0
0.4,0.28,196,104,23.0,416.0,PLA,21,Gyroid,0,Tree,17,Basarili,1
0.4,0.12,258,45,23.0,425.0,TPU,30,Gyroid,1,Tree,29,Ipliklenme,0
0.8,0.28,254,63,23.0,449.0,TPU,10,Gyroid,0,Normal,48,Ipliklenme,0
0.4,0.12,235,76,58.0,424.0,TPU,85,Gyroid,1,Tree,10,Tikanma,0
0.4,0.28,207,84,40.0,383.0,PLA,8,Grid,0,Yok,1,Spagetti,0
0.2,0.16,202,90,21.0,52.0,PLA,93,Lightning,1,Yok,28,Basarili,1
0.2,0.08,214,84,35.0,292.0,ABS,11,Lightning,0,Normal,25,Warping,0
0.4,0.12,197,102,26.0,157.0,PLA,21,Gyroid,0,Normal,13,Basarili,1
0.2,0.16,263,68,38.0,100.0,PLA,90,Cubic,1,Tree,27,Basarili,1
0.4,0.08,221,64,52.0,419.0,ABS,96,Lightning,0,Tree,34,Warping,0
0.4,0.12,206,49,28.0,,ABS,54,Gyroid,1,Yok,5,Tikanma,0
0.4,0.16,268,74,56.0,223.0,ASA,10,Lightning,0,Yok,35,Warping,0
0.4,0.16,268,94,36.0,165.0,PETG,34,Cubic,1,Normal,11,Ipliklenme,0
0.4,0.16,237,64,46.0,232.0,PETG,78,Gyroid,0,Yok,33,Basarili,1
0.4,0.2,252,84,52.0,,ASA,60,Cubic,0,Yok,5,Warping,0
0.8,0.28,229,51,,404.0,TPU,43,Lightning,0,Normal,36,Tikanma,0
0.2,0.08,273,43,30.0,203.0,PLA,18,Grid,0,Normal,36,Basarili,1
0.6,0.28,204,106,32.0,296.0,ABS,58,Cubic,0,Tree,7,Tikanma,0
0.4,0.28,195,56,50.0,125.0,ABS,26,Gyroid,0,Yok,36,Warping,0
0.4,0.28,252,112,32.0,293.0,TPU,61,Gyroid,1,Yok,39,Ipliklenme,0
0.4,0.16,197,104,57.0,130.0,ABS,45,Cubic,0,Yok,32,Basarili,1
0.2,0.28,221,92,45.0,,TPU,94,Grid,1,Normal,40,Tikanma,0
0.2,0.2,234,96,,121.0,ASA,14,Lightning,1,Tree,45,Basarili,1
0.4,0.12,241,67,41.0,267.0,TPU,6,Lightning,0,Yok,30,Tikanma,0
0.4,0.16,268,55,25.0,448.0,PETG,71,Lightning,0,Yok,33,Ipliklenme,0
0.8,0.08,271,60,39.0,292.0,TPU,52,Lightning,0,Yok,10,Ipliklenme,0
0.4,0.12,202,81,40.0,416.0,ASA,46,Lightning,0,Tree,35,Tikanma,0
0.4,0.12,213,93,29.0,363.0,TPU,15,Gyroid,1,Yok,3,Tikanma,0
0.6,0.12,229,71,38.0,127.0,ASA,78,Gyroid,0,Yok,16,Warping,0
0.4,0.28,203,77,54.0,207.0,PETG,16,Cubic,0,Yok,15,Basarili,1
0.4,0.28,264,109,45.0,,PLA,18,Cubic,0,Tree,29,Basarili,1
0.4,0.16,259,77,26.0,361.0,ASA,34,Lightning,0,Yok,38,Warping,0
0.8,0.28,251,93,56.0,347.0,PLA,64,Lightning,0,Yok,43,Basarili,1
0.6,0.28,278,99,27.0,73.0,ASA,81,Lightning,0,Yok,48,Warping,0
0.4,0.28,250,86,,159.0,TPU,34,Grid,1,Yok,4,Ipliklenme,0
0.4,0.16,190,51,55.0,101.0,PLA,42,Cubic,0,Normal,39,Basarili,1
0.8,0.16,278,92,47.0,,ASA,79,Gyroid,0,Yok,36,Basarili,1
0.4,0.2,255,72,22.0,308.0,ASA,69,Lightning,1,Yok,42,Warping,0
0.2,0.2,221,67,58.0,373.0,PLA,95,Cubic,0,Tree,25,Basarili,1
0.4,0.2,202,42,27.0,188.0,ASA,51,Grid,0,Tree,27,Warping,0
0.4,0.2,222,65,34.0,446.0,PLA,43,Grid,0,Yok,18,Basarili,1
0.4,0.12,221,93,46.0,355.0,PETG,53,Lightning,0,Yok,20,Basarili,1
0.4,0.12,245,79,55.0,,ABS,77,Gyroid,0,Tree,27,Warping,0
0.4,0.2,213,105,35.0,,PETG,62,Cubic,0,Normal,18,Basarili,1
0.2,0.2,193,107,45.0,93.0,PLA,94,Gyroid,0,Tree,35,Basarili,1
0.6,0.08,277,86,23.0,308.0,TPU,93,Lightning,0,Tree,10,Ipliklenme,0
0.4,0.12,212,41,31.0,162.0,TPU,21,Lightning,0,Normal,18,Tikanma,0
0.4,0.08,218,81,36.0,276.0,ABS,10,Grid,0,Yok,4,Basarili,1
0.4,0.08,210,73,45.0,114.0,PLA,19,Grid,1,Yok,1,Basarili,1
0.4,0.28,219,60,50.0,212.0,ASA,71,Cubic,1,Tree,24,Warping,0
0.4,0.16,279,83,34.0,213.0,PETG,99,Lightning,1,Normal,25,Ipliklenme,0
0.2,0.12,209,41,53.0,215.0,PETG,32,Lightning,0,Normal,29,Basarili,1
0.6,0.2,205,98,,88.0,ABS,77,Cubic,0,Normal,16,Basarili,1
0.8,0.2,256,55,28.0,202.0,ABS,48,Gyroid,0,Normal,20,Warping,0
0.4,0.16,238,59,33.0,369.0,ABS,22,Grid,1,Normal,19,Warping,0
0.4,0.12,247,65,55.0,409.0,ABS,36,Lightning,0,Yok,17,Warping,0
0.4,0.2,233,55,23.0,318.0,ABS,87,Lightning,1,Yok,46,Warping,0
0.6,0.2,214,109,57.0,373.0,ABS,73,Gyroid,1,Yok,15,Basarili,1
0.6,0.28,212,62,56.0,,ASA,48,Gyroid,0,Normal,27,Warping,0
0.4,0.08,248,81,43.0,124.0,ASA,74,Gyroid,0,Yok,11,Warping,0
0.2,0.2,190,76,36.0,306.0,PETG,67,Grid,0,Normal,39,Basarili,1
0.6,0.12,204,111,32.0,249.0,PETG,80,Cubic,0,Tree,5,Basarili,1
0.4,0.16,270,45,39.0,147.0,ABS,62,Lightning,0,Normal,23,Warping,0
0.4,0.28,270,76,36.0,153.0,PETG,51,Grid,0,Yok,49,Basarili,1
0.2,0.12,241,61,46.0,421.0,ABS,21,Gyroid,0,Yok,42,Warping,0
0.4,0.28,247,45,52.0,442.0,ASA,43,Lightning,0,Yok,5,Spagetti,0
0.6,0.08,230,71,40.0,213.0,TPU,63,Lightning,1,Tree,16,Tikanma,0
0.8,0.2,233,56,,162.0,ASA,11,Grid,1,Normal,41,Warping,0
0.4,0.12,193,77,41.0,152.0,PLA,67,Gyroid,1,Yok,18,Basarili,1
0.4,0.16,266,56,44.0,86.0,ASA,61,Gyroid,0,Yok,46,Warping,0
0.2,0.08,257,76,22.0,155.0,PLA,79,Cubic,0,Tree,47,Basarili,1
0.4,0.08,196,62,46.0,236.0,PETG,38,Gyroid,0,Yok,27,Basarili,1
0.4,0.28,235,88,46.0,413.0,ASA,57,Grid,0,Yok,28,Spagetti,0
0.4,0.08,198,100,31.0,70.0,TPU,70,Cubic,0,Yok,48,Basarili,1
0.4,0.12,276,88,34.0,,ASA,82,Cubic,0,Yok,6,Warping,0
0.4,0.28,222,100,57.0,178.0,ASA,86,Cubic,0,Yok,18,Basarili,1
0.2,0.08,222,71,39.0,236.0,ASA,52,Cubic,0,Normal,7,Warping,0
0.4,0.16,273,102,41.0,333.0,ABS,64,Cubic,0,Yok,7,Basarili,1
0.2,0.12,193,46,21.0,,ASA,47,Grid,1,Yok,4,Warping,0
0.4,0.16,254,61,23.0,284.0,ASA,77,Lightning,1,Yok,42,Warping,0
0.8,0.16,223,45,32.0,157.0,TPU,8,Gyroid,1,Normal,33,Tikanma,0
0.4,0.28,274,100,51.0,58.0,PLA,82,Lightning,0,Yok,49,Basarili,1
0.4,0.2,277,53,41.0,275.0,PLA,79,Lightning,1,Yok,20,Basarili,1
0.6,0.28,268,55,44.0,258.0,TPU,98,Gyroid,0,Yok,3,Ipliklenme,0
0.8,0.12,253,42,46.0,294.0,PETG,95,Gyroid,0,Tree,43,Ipliklenme,0
0.4,0.12,214,48,,337.0,ASA,97,Lightning,1,Tree,35,Warping,0
0.6,0.28,244,86,25.0,115.0,PETG,56,Gyroid,0,Tree,4,Basarili,1
0.4,0.2,198,81,35.0,405.0,TPU,36,Cubic,1,Normal,48,Tikanma,0
0.4,0.28,206,81,27.0,202.0,PETG,98,Gyroid,0,Normal,22,Basarili,1
0.4,0.12,210,62,52.0,240.0,PLA,94,Gyroid,0,Normal,18,Basarili,1
0.4,0.2,249,42,29.0,267.0,ABS,98,Cubic,0,Tree,41,Warping,0
0.4,0.12,202,40,53.0,203.0,PETG,55,Cubic,1,Tree,45,Basarili,1
0.4,0.2,192,106,38.0,326.0,ABS,14,Cubic,0,Yok,14,Tikanma,0
0.4,0.2,257,110,33.0,131.0,PETG,16,Gyroid,1,Normal,13,Basarili,1
0.4,0.28,193,42,22.0,270.0,TPU,86,Cubic,0,Yok,47,Tikanma,0
0.4,0.28,196,88,42.0,329.0,ABS,43,Cubic,0,Normal,7,Tikanma,0
0.4,0.28,215,106,59.0,160.0,PETG,84,Grid,1,Tree,8,Basarili,1
0.4,0.2,264,94,30.0,141.0,TPU,72,Grid,0,Tree,39,Ipliklenme,0
0.6,0.2,213,43,25.0,61.0,PLA,14,Gyroid,0,Tree,10,Basarili,1
0.6,0.12,199,70,53.0,,ASA,96,Cubic,0,Yok,43,Warping,0
0.6,0.16,202,105,20.0,204.0,TPU,86,Gyroid,0,Tree,45,Tikanma,0
0.4,0.28,233,103,54.0,72.0,TPU,77,Grid,0,Tree,17,Basarili,1
0.6,0.12,228,70,44.0,269.0,PLA,90,Grid,0,Tree,31,Basarili,0
0.4,0.12,208,102,48.0,397.0,ABS,14,Cubic,1,Normal,43,Tikanma,0
0.4,0.08,240,105,42.0,286.0,PETG,27,Gyroid,0,Normal,35,Basarili,1
0.2,0.28,208,70,37.0,302.0,ABS,81,Grid,1,Yok,44,Tikanma,0
0.4,0.12,265,86,33.0,232.0,TPU,92,Lightning,0,Yok,20,Ipliklenme,0
0.4,0.08,241,61,36.0,247.0,PETG,17,Cubic,0,Yok,26,Basarili,1
0.4,0.28,275,113,21.0,219.0,ASA,52,Gyroid,0,Yok,47,Warping,0
0.6,0.2,236,85,50.0,172.0,ASA,93,Lightning,0,Tree,41,Warping,0
0.4,0.08,219,97,,83.0,PETG,48,Cubic,0,Normal,20,Basarili,1
0.4,0.2,235,100,51.0,430.0,TPU,97,Cubic,0,Tree,10,Tikanma,0
0.8,0.16,265,85,47.0,362.0,PLA,84,Grid,0,Yok,43,Basarili,1
0.4,0.16,210,40,27.0,52.0,ABS,68,Gyroid,0,Yok,49,Warping,0
0.4,0.16,264,64,59.0,55.0,ABS,44,Grid,0,Yok,33,Warping,0
0.4,0.16,237,100,58.0,353.0,PLA,10,Lightning,1,Yok,4,Basarili,1
0.4,0.12,251,53,41.0,151.0,PLA,76,Lightning,1,Tree,27,Basarili,1
0.2,0.16,247,84,43.0,241.0,ASA,86,Lightning,1,Normal,9,Warping,0
0.2,0.12,207,78,57.0,425.0,PLA,47,Lightning,0,Yok,47,Tikanma,0
0.4,0.12,248,105,21.0,62.0,PETG,36,Lightning,1,Normal,11,Ipliklenme,0
0.4,0.28,237,71,38.0,85.0,ASA,53,Gyroid,1,Tree,40,Warping,0
0.4,0.12,252,97,21.0,,TPU,78,Gyroid,0,Yok,2,Ipliklenme,0
0.4,0.12,201,95,47.0,338.0,ASA,91,Cubic,1,Tree,0,Tikanma,0
0.4,0.16,276,45,51.0,154.0,ASA,23,Cubic,0,Normal,36,Warping,0
0.6,0.12,223,106,38.0,253.0,ABS,88,Gyroid,0,Tree,39,Basarili,1
0.2,0.2,250,89,35.0,362.0,PLA,56,Cubic,0,Normal,48,Basarili,1
0.4,0.16,276,77,49.0,104.0,PETG,56,Grid,0,Yok,0,Ipliklenme,0
0.4,0.08,242,42,41.0,156.0,PLA,38,Gyroid,0,Normal,12,Basarili,1
0.4,0.16,214,44,33.0,190.0,ABS,63,Grid,1,Yok,37,Warping,0
0.4,0.12,251,63,20.0,274.0,PLA,85,Lightning,0,Tree,14,Basarili,1
0.4,0.2,193,93,21.0,356.0,PETG,9,Lightning,0,Normal,6,Tikanma,0
0.6,0.16,202,73,41.0,397.0,PLA,70,Cubic,0,Yok,29,Tikanma,0
0.6,0.2,231,78,52.0,358.0,ABS,45,Gyroid,0,Yok,23,Warping,0
0.4,0.08,238,87,34.0,85.0,PETG,38,Lightning,1,Tree,7,Basarili,1
0.6,0.08,267,88,41.0,182.0,PLA,58,Cubic,0,Tree,2,Basarili,1
0.4,0.28,245,73,59.0,424.0,ABS,24,Grid,0,Tree,14,Basarili,1
0.4,0.28,236,46,58.0,74.0,ABS,58,Gyroid,1,Yok,35,Warping,0
0.4,0.16,197,57,30.0,,ASA,70,Cubic,0,Tree,40,Tikanma,0
0.4,0.28,244,109,23.0,86.0,PETG,96,Lightning,1,Yok,42,Basarili,1
0.6,0.2,277,73,26.0,68.0,PETG,22,Grid,0,Yok,13,Basarili,1
0.4,0.28,207,90,40.0,84.0,PLA,48,Grid,0,Yok,26,Basarili,0
0.4,0.2,224,107,26.0,412.0,ASA,52,Cubic,1,Tree,29,Warping,0
0.8,0.28,278,53,23.0,359.0,PETG,39,Gyroid,0,Normal,40,Ipliklenme,0
0.2,0.28,270,108,31.0,55.0,ABS,83,Cubic,0,Yok,43,Warping,0
0.4,0.28,221,47,46.0,,PETG,43,Lightning,1,Normal,36,Basarili,1
0.2,0.12,213,54,36.0,248.0,ASA,7,Gyroid,0,Tree,5,Basarili,1
0.6,0.12,196,98,39.0,83.0,TPU,23,Lightning,0,Normal,18,Tikanma,0
0.6,0.28,202,50,50.0,105.0,ABS,91,Grid,1,Tree,36,Warping,0
0.4,0.2,258,59,45.0,305.0,PETG,87,Grid,0,Normal,0,Basarili,1
0.4,0.16,279,94,50.0,260.0,ABS,22,Lightning,0,Yok,24,Basarili,1
0.4,0.08,231,75,,146.0,PLA,98,Lightning,0,Tree,9,Basarili,1
0.6,0.12,220,53,28.0,331.0,ABS,87,Grid,0,Yok,45,Warping,0
0.4,0.28,263,97,24.0,290.0,PETG,9,Cubic,1,Tree,25,Ipliklenme,0
0.4,0.08,215,77,27.0,219.0,PLA,59,Cubic,0,Normal,22,Basarili,1
0.8,0.12,275,40,40.0,396.0,PLA,17,Cubic,0,Tree,16,Basarili,1
0.4,0.16,265,104,35.0,343.0,PLA,38,Lightning,1,Tree,29,Basarili,0
0.4,0.2,221,40,,276.0,TPU,92,Lightning,1,Yok,26,Tikanma,0
0.4,0.28,241,99,37.0,364.0,TPU,22,Grid,0,Yok,10,Spagetti,0
0.8,0.16,209,64,47.0,176.0,PLA,72,Gyroid,0,Tree,3,Basarili,1
0.4,0.12,229,49,37.0,329.0,PETG,76,Cubic,1,Yok,17,Basarili,1
0.2,0.28,248,89,33.0,416.0,PLA,47,Cubic,0,Yok,18,Spagetti,0
0.4,0.08,266,51,56.0,70.0,PLA,69,Cubic,0,Normal,35,Basarili,1
0.4,0.2,203,71,59.0,365.0,ABS,45,Grid,0,Yok,43,Tikanma,0
0.4,0.12,233,72,35.0,295.0,ABS,42,Gyroid,0,Yok,45,Warping,0
0.4,0.2,275,111,40.0,139.0,ABS,42,Gyroid,1,Tree,49,Basarili,1
0.8,0.28,271,65,20.0,55.0,ASA,17,Gyroid,1,Normal,25,Warping,0
0.4,0.16,237,81,30.0,315.0,ABS,26,Cubic,0,Tree,0,Warping,0
0.4,0.2,232,89,30.0,445.0,ABS,33,Lightning,1,Tree,19,Basarili,1
0.4,0.08,205,100,21.0,146.0,PETG,13,Cubic,0,Yok,10,Basarili,1
0.4,0.12,224,80,51.0,,TPU,95,Gyroid,0,Tree,24,Tikanma,0
0.6,0.08,242,96,38.0,129.0,TPU,72,Grid,1,Tree,18,Tikanma,0
0.4,0.2,223,41,24.0,66.0,TPU,21,Gyroid,0,Yok,31,Basarili,0
0.4,0.16,192,109,22.0,187.0,ASA,41,Cubic,1,Tree,0,Warping,0
0.4,0.16,257,70,,189.0,PLA,68,Lightning,0,Yok,0,Basarili,1
0.4,0.08,194,62,45.0,388.0,ABS,71,Gyroid,0,Tree,2,Tikanma,0
0.4,0.28,199,93,42.0,89.0,PETG,8,Lightning,1,Tree,45,Basarili,1
0.2,0.28,241,67,49.0,217.0,ASA,44,Gyroid,0,Yok,39,Warping,0
0.6,0.16,218,58,27.0,123.0,TPU,20,Lightning,0,Normal,31,Tikanma,0
0.8,0.08,220,87,55.0,123.0,ASA,15,Lightning,0,Yok,46,Warping,0
0.4,0.08,255,41,48.0,99.0,PETG,95,Gyroid,1,Yok,35,Ipliklenme,0
0.8,0.08,265,50,32.0,59.0,ASA,30,Grid,0,Yok,42,Warping,0
0.4,0.2,258,83,44.0,152.0,TPU,99,Cubic,1,Tree,7,Ipliklenme,0
0.4,0.28,226,98,41.0,399.0,PLA,76,Cubic,0,Tree,29,Basarili,1
0.4,0.28,216,98,52.0,437.0,TPU,69,Gyroid,0,Tree,38,Tikanma,0
0.4,0.2,276,77,56.0,434.0,TPU,6,Lightning,1,Normal,33,Ipliklenme,0
0.4,0.12,222,64,26.0,348.0,TPU,95,Cubic,0,Yok,7,Tikanma,0
0.4,0.2,257,60,42.0,388.0,ASA,49,Lightning,0,Normal,24,Warping,0
0.4,0.08,248,81,25.0,438.0,PETG,47,Grid,1,Yok,25,Ipliklenme,0
0.4,0.2,253,75,34.0,153.0,TPU,7,Gyroid,0,Yok,26,Ipliklenme,0
0.4,0.08,274,48,,339.0,ASA,38,Grid,0,Normal,18,Warping,0
0.6,0.16,277,51,59.0,329.0,PETG,84,Lightning,1,Tree,22,Ipliklenme,0
0.4,0.08,233,49,53.0,,PLA,69,Lightning,1,Tree,40,Basarili,1
0.2,0.28,277,98,33.0,,TPU,68,Gyroid,0,Yok,15,Ipliklenme,0
0.4,0.2,238,44,48.0,219.0,ABS,11,Lightning,0,Tree,7,Basarili,1
0.4,0.08,242,72,,62.0,ASA,39,Gyroid,1,Yok,29,Warping,0
0.6,0.12,263,108,48.0,206.0,PLA,26,Gyroid,0,Yok,7,Basarili,1
0.4,0.16,238,102,42.0,,PLA,52,Grid,0,Tree,10,Basarili,1
0.4,0.12,255,68,29.0,,PLA,36,Cubic,0,Yok,6,Basarili,1
0.6,0.12,252,57,23.0,181.0,ASA,30,Cubic,0,Yok,20,Warping,0
0.4,0.12,214,45,31.0,77.0,PETG,10,Lightning,1,Yok,33,Basarili,1
0.2,0.16,193,92,53.0,132.0,ABS,50,Cubic,0,Yok,20,Basarili,1
0.4,0.16,240,71,23.0,434.0,PETG,59,Lightning,0,Yok,4,Basarili,1
0.8,0.16,200,81,39.0,412.0,TPU,79,Cubic,1,Normal,49,Tikanma,0
0.4,0.16,206,86,47.0,318.0,ABS,99,Grid,1,Tree,42,Tikanma,0
0.4,0.12,255,70,47.0,300.0,PETG,59,Cubic,0,Normal,16,Ipliklenme,0
0.4,0.28,259,101,,419.0,TPU,89,Lightning,0,Yok,20,Spagetti,0
0.4,0.28,262,95,33.0,155.0,ABS,61,Lightning,1,Tree,5,Warping,0
0.4,0.16,258,50,54.0,310.0,ASA,90,Cubic,1,Tree,44,Warping,0
0.4,0.2,273,65,20.0,402.0,TPU,67,Gyroid,0,Yok,6,Ipliklenme,0
0.2,0.08,218,66,38.0,63.0,PETG,5,Grid,0,Normal,10,Basarili,1
0.8,0.2,274,96,20.0,129.0,ABS,25,Gyroid,0,Yok,17,Warping,0
0.6,0.2,262,66,32.0,425.0,TPU,24,Cubic,0,Normal,37,Ipliklenme,0
0.4,0.2,261,98,27.0,209.0,TPU,77,Gyroid,0,Tree,11,Ipliklenme,0
0.6,0.28,209,101,37.0,227.0,ASA,95,Cubic,1,Tree,21,Basarili,0
0.2,0.08,216,59,54.0,204.0,TPU,33,Lightning,0,Normal,2,Tikanma,0
0.4,0.2,197,42,42.0,84.0,ABS,47,Gyroid,0,Yok,18,Warping,0
0.4,0.16,274,55,45.0,308.0,PLA,49,Grid,0,Yok,42,Basarili,0
0.6,0.28,250,83,57.0,,ABS,69,Gyroid,0,Yok,22,Warping,0
0.6,0.16,217,69,39.0,184.0,ABS,7,Lightning,0,Normal,33,Warping,0
0.4,0.16,276,79,21.0,180.0,ASA,24,Lightning,0,Tree,2,Warping,0
0.8,0.2,259,104,45.0,130.0,ASA,85,Lightning,0,Yok,22,Basarili,0
0.4,0.16,192,68,55.0,416.0,TPU,41,Gyroid,1,Normal,48,Tikanma,0
0.6,0.08,258,69,44.0,108.0,ASA,42,Lightning,1,Yok,4,Warping,0
0.8,0.16,262,71,49.0,123.0,TPU,78,Lightning,0,Tree,28,Ipliklenme,0
